etag,id.kind,id.videoId,kind,snippet.channelId,snippet.channelTitle,snippet.description,snippet.liveBroadcastContent,snippet.publishTime,snippet.publishedAt,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.title,primary_key
ztKUBcd0WlI-o6aIVH04j8XP5No,youtube#video,Rf82D4SfTvY,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-08-01T14:30:37Z,2021-08-01T14:30:37Z,90,https://i.ytimg.com/vi/Rf82D4SfTvY/default.jpg,120,360,https://i.ytimg.com/vi/Rf82D4SfTvY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Rf82D4SfTvY/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
0-kWH1Uk2-oXYhVCBfKvfnvF3vA,youtube#video,EUa6tQrc4Ls,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021 ...",none,2021-08-01T05:40:53Z,2021-08-01T05:40:53Z,90,https://i.ytimg.com/vi/EUa6tQrc4Ls/default.jpg,120,360,https://i.ytimg.com/vi/EUa6tQrc4Ls/hqdefault.jpg,480,180,https://i.ytimg.com/vi/EUa6tQrc4Ls/mqdefault.jpg,320,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021",taylor swift
hYALpHt4b8JW8UsgjnQs9PKm6yo,youtube#video,YOOyxZ1Bq10,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Billboard hot 2021-Shawn Mendes, Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana ...",none,2021-07-31T15:08:52Z,2021-07-31T15:08:52Z,90,https://i.ytimg.com/vi/YOOyxZ1Bq10/default.jpg,120,360,https://i.ytimg.com/vi/YOOyxZ1Bq10/hqdefault.jpg,480,180,https://i.ytimg.com/vi/YOOyxZ1Bq10/mqdefault.jpg,320,"Billboard hot 2021-Shawn Mendes, Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana ...",taylor swift
vYmidMNX4t13ywABUSbRtBNMVsI,youtube#video,8aO9WT5SDqo,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,,none,2021-07-30T15:25:03Z,2021-07-30T15:25:03Z,90,https://i.ytimg.com/vi/8aO9WT5SDqo/default.jpg,120,360,https://i.ytimg.com/vi/8aO9WT5SDqo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/8aO9WT5SDqo/mqdefault.jpg,320,"Top Hits 2021 - Maroon 5, Adele, Shawn Mendes, Maroon 5, Taylor Swift, Charlie Puth, Sam Smith",taylor swift
qJYYxUbMbvK_29OFS8yBrgSsk8Q,youtube#video,0FI_zICCbY4,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021 ...",none,2021-07-30T05:16:30Z,2021-07-30T05:16:30Z,90,https://i.ytimg.com/vi/0FI_zICCbY4/default.jpg,120,360,https://i.ytimg.com/vi/0FI_zICCbY4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/0FI_zICCbY4/mqdefault.jpg,320,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021",taylor swift
kYJxEHVw3N1h8SHdn05went-5hs,youtube#video,4Xao94IjCco,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-07-29T23:36:40Z,2021-07-29T23:36:40Z,90,https://i.ytimg.com/vi/4Xao94IjCco/default.jpg,120,360,https://i.ytimg.com/vi/4Xao94IjCco/hqdefault.jpg,480,180,https://i.ytimg.com/vi/4Xao94IjCco/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
hegfVfPtaGYOOpnCvI1xH4ENlPc,youtube#video,2n9il6wKiG8,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-07-29T06:10:45Z,2021-07-29T06:10:45Z,90,https://i.ytimg.com/vi/2n9il6wKiG8/default.jpg,120,360,https://i.ytimg.com/vi/2n9il6wKiG8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/2n9il6wKiG8/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
JNQnYORO6_oQAYoWkEIIBaIg2ys,youtube#video,4v1AQZZEnY8,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-07-28T23:30:26Z,2021-07-28T23:30:26Z,90,https://i.ytimg.com/vi/4v1AQZZEnY8/default.jpg,120,360,https://i.ytimg.com/vi/4v1AQZZEnY8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/4v1AQZZEnY8/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
FVyE-jW0RowqwpMz7XtVmAJMuNY,youtube#video,edzfY11bE88,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-07-27T23:47:08Z,2021-07-27T23:47:08Z,90,https://i.ytimg.com/vi/edzfY11bE88/default.jpg,120,360,https://i.ytimg.com/vi/edzfY11bE88/hqdefault.jpg,480,180,https://i.ytimg.com/vi/edzfY11bE88/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
Entlrn1i5NU4GPr86Huh1cpCCX0,youtube#video,sVFOMd3UobA,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-07-27T23:46:00Z,2021-07-27T23:46:00Z,90,https://i.ytimg.com/vi/sVFOMd3UobA/default.jpg,120,360,https://i.ytimg.com/vi/sVFOMd3UobA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/sVFOMd3UobA/mqdefault.jpg,320,"Top Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
gHFE16NjPaeygxJ1a5m1i7jUWlo,youtube#video,kCQPAs0iEuc,youtube#searchResult,UCN1KgmdoHshpsbTNRSTesvA,Pop Music,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021 ........  .........  .......  .",none,2021-07-27T11:42:07Z,2021-07-27T11:42:07Z,90,https://i.ytimg.com/vi/kCQPAs0iEuc/default.jpg,120,360,https://i.ytimg.com/vi/kCQPAs0iEuc/hqdefault.jpg,480,180,https://i.ytimg.com/vi/kCQPAs0iEuc/mqdefault.jpg,320,"Justin Bieber, Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith - Pop Hits 2021",taylor swift
Zu9QO6ntylzO-a0W759B6b0_7Ho,youtube#video,YiZa45fJ6oc,youtube#searchResult,UCAj0OyPD92M43d_PIgMU9Hw,POP Hits Music,,none,2021-07-27T08:07:34Z,2021-07-27T08:07:34Z,90,https://i.ytimg.com/vi/YiZa45fJ6oc/default.jpg,120,360,https://i.ytimg.com/vi/YiZa45fJ6oc/hqdefault.jpg,480,180,https://i.ytimg.com/vi/YiZa45fJ6oc/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Maroon 5, Adele, Taylor Swift, Shawn Mendes, Ariana Grande, Sam Smith",taylor swift
X8LdVpegFg3lAxpVUx0ZPUhwkSk,youtube#video,fpij_gFfUag,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-07-27T05:39:18Z,2021-07-27T05:39:18Z,90,https://i.ytimg.com/vi/fpij_gFfUag/default.jpg,120,360,https://i.ytimg.com/vi/fpij_gFfUag/hqdefault.jpg,480,180,https://i.ytimg.com/vi/fpij_gFfUag/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
vmOIDc2UJWinI8YMc_ULcfKrSO4,youtube#video,tId3vaB1x6Y,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021 ...",none,2021-07-26T04:45:20Z,2021-07-26T04:45:20Z,90,https://i.ytimg.com/vi/tId3vaB1x6Y/default.jpg,120,360,https://i.ytimg.com/vi/tId3vaB1x6Y/hqdefault.jpg,480,180,https://i.ytimg.com/vi/tId3vaB1x6Y/mqdefault.jpg,320,"Rihanna, Maroon 5, Ed Sheeran, Adele, Taylor Swift, Ariana Grande, Justin Bieber - Pop Hits 2021",taylor swift
4qupnd0DhtSQkdHm2shk23_z4aM,youtube#video,A-sTCsJRx38,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-07-25T10:43:17Z,2021-07-25T10:43:17Z,90,https://i.ytimg.com/vi/A-sTCsJRx38/default.jpg,120,360,https://i.ytimg.com/vi/A-sTCsJRx38/hqdefault.jpg,480,180,https://i.ytimg.com/vi/A-sTCsJRx38/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
-FGIZhH5VQPtV9uPqPDmHEsfa0E,youtube#video,er_S-RVAeCQ,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa.",none,2021-07-24T23:02:50Z,2021-07-24T23:02:50Z,90,https://i.ytimg.com/vi/er_S-RVAeCQ/default.jpg,120,360,https://i.ytimg.com/vi/er_S-RVAeCQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/er_S-RVAeCQ/mqdefault.jpg,320,"Pop Hits 2021 - Ed Sheeran, Adele, Maroon 5, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
VPUNnYoar1oTEe1J5CjcLVi1ZnM,youtube#video,p0SSR6ow0Bg,youtube#searchResult,UCN1KgmdoHshpsbTNRSTesvA,Pop Music,"Top Hits 2021- Justin Bieber, Sam Smith, Maroon 5, Adele, Taylor Swift -Best English Song 2021 Best Songs of Ed Sheeran, ...",none,2021-07-22T21:45:10Z,2021-07-22T21:45:10Z,90,https://i.ytimg.com/vi/p0SSR6ow0Bg/default.jpg,120,360,https://i.ytimg.com/vi/p0SSR6ow0Bg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/p0SSR6ow0Bg/mqdefault.jpg,320,"Top Hits 2021- Justin Bieber, Sam Smith, Maroon 5, Adele, Taylor Swift -Best English Song 2021",taylor swift
6CC_MncGeBPq4sz45UYkcK6ay2w,youtube#video,0tD1fvUlXks,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Bruno Mars, Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith ...",none,2021-06-04T03:11:19Z,2021-06-04T03:11:19Z,90,https://i.ytimg.com/vi/0tD1fvUlXks/default.jpg,120,360,https://i.ytimg.com/vi/0tD1fvUlXks/hqdefault.jpg,480,180,https://i.ytimg.com/vi/0tD1fvUlXks/mqdefault.jpg,320,"Billboard hot 100 this week - Bruno Mars, Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mende",taylor swift
TG-swaE4-N6gc7QmVYtii_9MQkU,youtube#video,W1UMGtb1SuE,youtube#searchResult,UCq8sNODw9D-5qN6o8ougOXA,Music Collection 2022,"Video Maroon 5, Ed Sheeran, Adele, Taylor Swift, Lady Gaga - Music | Best Pop Music Playlist 2021. The compilation of the latest ...",none,2021-05-31T12:45:38Z,2021-05-31T12:45:38Z,90,https://i.ytimg.com/vi/W1UMGtb1SuE/default.jpg,120,360,https://i.ytimg.com/vi/W1UMGtb1SuE/hqdefault.jpg,480,180,https://i.ytimg.com/vi/W1UMGtb1SuE/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Taylor Swift, Lady Gaga - Music | Best Pop Music Playlist 2021",taylor swift
mzEt8eJdsATNZt_f9bC2ekCWhOM,youtube#video,_PmoTJc6dog,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith ...",none,2021-05-29T03:24:03Z,2021-05-29T03:24:03Z,90,https://i.ytimg.com/vi/_PmoTJc6dog/default.jpg,120,360,https://i.ytimg.com/vi/_PmoTJc6dog/hqdefault.jpg,480,180,https://i.ytimg.com/vi/_PmoTJc6dog/mqdefault.jpg,320,"Billboard hot 100 this week - Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith",taylor swift
WOE3z-IOzWOZR7JNRVsii1dY2KY,youtube#video,Ki51QviDebI,youtube#searchResult,UC6FBq3_0bIjiYAYYu6K82sw,Jooba School of Music,Get 1-1 private video lessons with me   Book a free 40min trial lesson here https://bit.ly/privatelessonsjooba Can't wait to ...,none,2021-05-27T16:31:17Z,2021-05-27T16:31:17Z,90,https://i.ytimg.com/vi/Ki51QviDebI/default.jpg,120,360,https://i.ytimg.com/vi/Ki51QviDebI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Ki51QviDebI/mqdefault.jpg,320,Live looping Guitar | Logic Pro X [Willow Taylor Swift],taylor swift
iCXGqSn8mZUCISVqUqd8gig2fgA,youtube#video,XazqZjgNbag,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Sam Smith, Shawn Mendes, Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran ...",none,2021-05-25T02:03:22Z,2021-05-25T02:03:22Z,90,https://i.ytimg.com/vi/XazqZjgNbag/default.jpg,120,360,https://i.ytimg.com/vi/XazqZjgNbag/hqdefault.jpg,480,180,https://i.ytimg.com/vi/XazqZjgNbag/mqdefault.jpg,320,"Billboard hot 100 this week - Sam Smith, Shawn Mendes, Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran",taylor swift
2SlhSCz8xL_6JAF6NqMea-t3clk,youtube#video,gR2lPb1L58w,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Billboard hot 100 this week - Taylor Swift, Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith ...",none,2021-05-22T01:59:06Z,2021-05-22T01:59:06Z,90,https://i.ytimg.com/vi/gR2lPb1L58w/default.jpg,120,360,https://i.ytimg.com/vi/gR2lPb1L58w/hqdefault.jpg,480,180,https://i.ytimg.com/vi/gR2lPb1L58w/mqdefault.jpg,320,"Billboard hot 100 this week - Taylor Swift,  Maroon 5, Dua Lipa, Ed Sheeran, Shawn Mendes, Sam Smith",taylor swift
mhtcZBi92uzagOnUGoPzkWsOYUo,youtube#video,h45eVmpLS4U,youtube#searchResult,UCvVq8bEmY431dorJsjQn7Rw,Hollywire,Did Olivia Rodrigo just collab with her IDOL Taylor Swift on her debut album “Sour”?! Olivia's “Sour” just dropped and fans and ...,none,2021-05-21T21:11:59Z,2021-05-21T21:11:59Z,90,https://i.ytimg.com/vi/h45eVmpLS4U/default.jpg,120,360,https://i.ytimg.com/vi/h45eVmpLS4U/hqdefault.jpg,480,180,https://i.ytimg.com/vi/h45eVmpLS4U/mqdefault.jpg,320,Olivia Rodrigo REVEALS Secret Taylor Swift Collaboration On &#39;Sour&#39;!! | Hollywire,taylor swift
wlID2LkkLnPpfZMlIn1lb0aI69A,youtube#video,tBr9CXbQccQ,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week ...",none,2021-04-30T01:35:13Z,2021-04-30T01:35:13Z,90,https://i.ytimg.com/vi/tBr9CXbQccQ/default.jpg,120,360,https://i.ytimg.com/vi/tBr9CXbQccQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/tBr9CXbQccQ/mqdefault.jpg,320,"Ed Sheeran, Shawn Mendes, Taylor Swift,Maroon 5, Sam Smith, Dua Lipa billboard hot 100 this week",taylor swift
6oIjfglhYFqDOlOpoSbcHH_6Ps4,youtube#video,dn8wFPV97P0,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-04-28T01:49:24Z,2021-04-28T01:49:24Z,90,https://i.ytimg.com/vi/dn8wFPV97P0/default.jpg,120,360,https://i.ytimg.com/vi/dn8wFPV97P0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/dn8wFPV97P0/mqdefault.jpg,320,"Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
fPz534ccbsDZUI6h1zPg4D61aF0,youtube#video,75ADP7GrWnI,youtube#searchResult,UCFZ-jFG9a9Tx0_4EIX-L7bA,R-Ladies Puebla,Les gusta Taylor Swift? o ¿Quieren aprender a analizar textos en R? Este taller es para ustedes. Ariane Aumaitre nos enseña ...,none,2021-04-25T18:21:45Z,2021-04-25T18:21:45Z,90,https://i.ytimg.com/vi/75ADP7GrWnI/default.jpg,120,360,https://i.ytimg.com/vi/75ADP7GrWnI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/75ADP7GrWnI/mqdefault.jpg,320,Análisis de Texto en R con canciones de Taylor Swift,taylor swift
STGcOOtZhhmlc0z9O5F8f1uIAiU,youtube#video,37kor1B8qWo,youtube#searchResult,UCqwxZiAGPe6Z7EPJNbWoHsA,Library Música,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021 ...",none,2021-04-22T03:26:09Z,2021-04-22T03:26:09Z,90,https://i.ytimg.com/vi/37kor1B8qWo/default.jpg,120,360,https://i.ytimg.com/vi/37kor1B8qWo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/37kor1B8qWo/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa - Pop Hits 2021",taylor swift
pFfr5wZx_sehgJ8MSbiJtmWb7KY,youtube#video,6T4RDk2bOKg,youtube#searchResult,UCJF5gGOftRW5YnGv5Qg0Qvg,Playlist US-UK Music - CEP,"The playlist is randomly arranged, I want to give good songs to all of you. Hope you enjoy it.",none,2021-04-21T12:59:50Z,2021-04-21T12:59:50Z,90,https://i.ytimg.com/vi/6T4RDk2bOKg/default.jpg,120,360,https://i.ytimg.com/vi/6T4RDk2bOKg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/6T4RDk2bOKg/mqdefault.jpg,320,"New Popular Songs 2021/ Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Top Songs 2021",taylor swift
pWsVkAeDA7HwVA0Dd3B_qBkW0GE,youtube#video,LsYO9ouMk6A,youtube#searchResult,UCJF5gGOftRW5YnGv5Qg0Qvg,Playlist US-UK Music - CEP,"The playlist is randomly arranged, I want to give good songs to all of you. Hope you enjoy it.",none,2021-04-20T10:39:39Z,2021-04-20T10:39:39Z,90,https://i.ytimg.com/vi/LsYO9ouMk6A/default.jpg,120,360,https://i.ytimg.com/vi/LsYO9ouMk6A/hqdefault.jpg,480,180,https://i.ytimg.com/vi/LsYO9ouMk6A/mqdefault.jpg,320,"Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth - POP HITS 2021",taylor swift
zWL3OESO3QPFlR2NaRvod1djnp8,youtube#video,Vn7ffHO2cbg,youtube#searchResult,UCN1KgmdoHshpsbTNRSTesvA,Pop Music,"Pop Music 2021 - Justin Bieber, Shawn Mendes, Maroon 5, Taylor Swift, Sam Smith ........  .........  .......  .......  ..........   Best ...",none,2021-04-19T21:50:27Z,2021-04-19T21:50:27Z,90,https://i.ytimg.com/vi/Vn7ffHO2cbg/default.jpg,120,360,https://i.ytimg.com/vi/Vn7ffHO2cbg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Vn7ffHO2cbg/mqdefault.jpg,320,"Pop Music 2021 - Justin Bieber, Shawn Mendes, Maroon 5, Taylor Swift, Sam Smith",taylor swift
nRXvEIHFC4Gcmc4vOaiLFihhUNA,youtube#video,dku9YWAZ9v0,youtube#searchResult,UCN1KgmdoHshpsbTNRSTesvA,Pop Music,"Pop Music 2021 - Justin Bieber, Shawn Mendes, Maroon 5, Taylor Swift, Sam Smith ........  .........  .......  .......  ..........   Best ...",none,2021-04-19T01:13:43Z,2021-04-19T01:13:43Z,90,https://i.ytimg.com/vi/dku9YWAZ9v0/default.jpg,120,360,https://i.ytimg.com/vi/dku9YWAZ9v0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/dku9YWAZ9v0/mqdefault.jpg,320,"Pop Music 2021 - Justin Bieber, Shawn Mendes, Maroon 5, Taylor Swift, Sam Smith",taylor swift
rTpYKFydROvGBr4RMRPCgUQfREA,youtube#video,yXV7rOXXobY,youtube#searchResult,UCh-vH8U8QjMqOhg3q59M5Qg,Sarah Cameron Music,Powered by Restream https://restream.io/ Come hang out with me and enjoy some Pop/Rock Tunes!,none,2021-04-08T05:15:12Z,2021-04-08T05:15:12Z,90,https://i.ytimg.com/vi/yXV7rOXXobY/default.jpg,120,360,https://i.ytimg.com/vi/yXV7rOXXobY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/yXV7rOXXobY/mqdefault.jpg,320,NEW TAYLOR SWIFT SONG HYPE - Sarah Cameron Music,taylor swift
2Zjn7NdMv1P6bVEVdwMI-sFQO_8,youtube#video,-FlpOzVRQDM,youtube#searchResult,UCD741Gk4lh8M0Agf5FUpJfg,DMnet Music,"Pop Hits 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth ...",none,2021-04-03T16:15:42Z,2021-04-03T16:15:42Z,90,https://i.ytimg.com/vi/-FlpOzVRQDM/default.jpg,120,360,https://i.ytimg.com/vi/-FlpOzVRQDM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/-FlpOzVRQDM/mqdefault.jpg,320,"Pop Music 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth",taylor swift
MqZ2kNJsspntZdYQfJn7zF4f-IA,youtube#video,zzjC9sCeJE8,youtube#searchResult,UCD741Gk4lh8M0Agf5FUpJfg,DMnet Music,"Pop Hits 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth ...",none,2021-04-02T16:30:34Z,2021-04-02T16:30:34Z,90,https://i.ytimg.com/vi/zzjC9sCeJE8/default.jpg,120,360,https://i.ytimg.com/vi/zzjC9sCeJE8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/zzjC9sCeJE8/mqdefault.jpg,320,"Pop Music 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth",taylor swift
IkFVw8YnmJYoAgBwDZORDWkDwlA,youtube#video,2XdRlBJjHrk,youtube#searchResult,UCD741Gk4lh8M0Agf5FUpJfg,DMnet Music,"Pop Hits 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth ...",none,2021-03-27T15:19:01Z,2021-03-27T15:19:01Z,90,https://i.ytimg.com/vi/2XdRlBJjHrk/default.jpg,120,360,https://i.ytimg.com/vi/2XdRlBJjHrk/hqdefault.jpg,480,180,https://i.ytimg.com/vi/2XdRlBJjHrk/mqdefault.jpg,320,"Pop Hits 2021 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth",taylor swift
vAS0GhAOOYg_heeBRz-TCuXzS7E,youtube#video,7I417uorKWo,youtube#searchResult,UCvVq8bEmY431dorJsjQn7Rw,Hollywire,Taylor Swift takes us back in time and drops new single. Here is what we know! 'You All Over Me' is one of the six never before ...,none,2021-03-26T20:29:39Z,2021-03-26T20:29:39Z,90,https://i.ytimg.com/vi/7I417uorKWo/default.jpg,120,360,https://i.ytimg.com/vi/7I417uorKWo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/7I417uorKWo/mqdefault.jpg,320,Taylor Swift REVEALS Who &#39;You All Over Me&#39; Is Really About! | Hollywire,taylor swift
c6HQl67LhRmPKfYs_3A-OQyaTgs,youtube#video,JyPGLi904Fg,youtube#searchResult,UCMmK8esFUNbuhXRxS-jEDhg,Rosalind Joy,Powered by Restream https://restream.io/ All Taylor covers.. what more do you need to know?! Instagram: @rosalindjoymusic ...,none,2021-03-24T15:02:02Z,2021-03-24T15:02:02Z,90,https://i.ytimg.com/vi/JyPGLi904Fg/default.jpg,120,360,https://i.ytimg.com/vi/JyPGLi904Fg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/JyPGLi904Fg/mqdefault.jpg,320,Live: Taylor Swift Special! 💕,taylor swift
MX0IHimtGvaDdMfpX5_NR9KNPlU,youtube#video,QOUpHLZOAXQ,youtube#searchResult,UC7dAznjuKCRNjDF7qse2nlg,Best Cover,"Ed Sheeran, Maroon 5, Adele, Bruno Mars , Katty Perry, Taylor Swift, Sam Smith... Top Hits 2021.",none,2021-03-23T22:15:12Z,2021-03-23T22:15:12Z,90,https://i.ytimg.com/vi/QOUpHLZOAXQ/default.jpg,120,360,https://i.ytimg.com/vi/QOUpHLZOAXQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/QOUpHLZOAXQ/mqdefault.jpg,320,"Ed Sheeran, Maroon 5, Adele, Bruno Mars , Katty Perry, Taylor Swift, Sam Smith... Top Hits 2021",taylor swift
